" Influence Spreading on Complex Networks–Effects of Node Activity and Paths with Loops";"14501893707432977997";"2018"
"SysML modeling for embedded systems design optimization: A case study";"10047095715843455387";"2015"
" of Paper: Network-Centric Operations Support: Lessons Learned, Status, and Way-Ahead Primary Topic: Data, Information, and Knowledge (Topic 3) First …";"1114917035177463745";""
"互联网时代企业 MAIS 信息管理文献综述";"5032971408080107682";"2016"
"Engineering sustainable complex systems";"11121375832553947070";"2013"
"Kollaborative Systemkonzipierung im interaktiven Entwicklungslabor";"14110156277331622696";"2015"
"An organizational approach to designing an intelligent knowledge-based system: Application to the decision-making process in design projects";"18112542243398897801";"2015"
"The evolution, challenges, and future of knowledge representation in product design systems";"12990113186551687719";"2013"
"CubeSat Model Based System Engineering (MBSE) Reference Model-Application in the Concept Lifecycle Phase";"6994517929592871904";"2015"
"The impact of propagation and processing delays on amplitude and oscillation deaths in the presence of symmetry-breaking coupling";"10634568419496794442";"2017"
"Theory and behavior analysis";"16923660730308132089";"2013"
"Evaluating software architecture in a model-based approach for enterprise information system design";"16962804958314058707";"2010"
"Using DSM and MDM methodologies to analyze structural SysML models";"16094229424263047583";"2013"
" Doctorat ParisTech";"2232592794671409450";""
" Targets of drugs are generally, and targets of drugs having side effects are specifically good spreaders of human interactome perturbations";"2939576568972460075";"2015"
"Knowledge Reuse in Innovation";"6735331622903942327";"2014"
"Multi-Aspect Component Models: A Framework for Model Reuse in SysML";"10014025670219750998";"2008"
"Introduction de critères ergonomiques dans un système de génération automatique d'interface de supervision";"4852606869068948761";"2015"
" Use of mechanistic models to integrate and analyze multiple proteomic datasets";"13504300010853793509";"2015"
"A social capital approach to identifying correlates of perceived social support among homeless youth";"10999187330811815600";"2016"
"面向 MBSE 的产品阶段模型的要素演化关系发现方法研究";"6002273342578725836";"2013"
"A logical approach to systems engineering artifacts: semantic relationships and dependencies beyond traceability—from requirements to functional and architectural …";"6823267588426527215";"2017"
"Approaches to joint problem-solving in multi-disciplinary distributed teams";"8662635088615742744";"2016"
"Quality evaluation model for crisis and emergency management Systems-of-Systems";"6525639635258610127";"2017"
"Leveraging biologically inspired models for cyber-physical systems analysis";"8101800172672429437";"2015"
"Bioinformatics analysis for the antirheumatic effects of huang-lian-jie-du-tang from a network perspective";"8250829214126416759";"2013"
"Einleitung–Modellbasierte Virtuelle Produktentwicklung";"38688545877389524";"2014"
"SysML and safety analysis for mechatronic systems";"18166977738372247946";"2012"
"The impact of time delay in the connectivity distribution of complex networks generated using the Barabási-Albert model";"338246198813681098";"2014"
"Model Based Specifications in Aircraft Systems Design";"11366694373811551286";"2015"
"The evolution of world trade from 1995 to 2014: A network approach";"1730485008579533278";"2017"
" Model-Based Design and Formal Verification Processes for Automated Waterway System Operations";"4302703333759623094";"2016"
"The persuasion network is modulated by drug-use risk and predicts anti-drug message effectiveness";"14450511611642468097";"2017"
"Multi-view Consistency in UML";"13375832919757730657";"2016"
"Using MBSE to Understand the Link between Capability Acquisition Projects and DSTO Technology Advice";"978158935016534035";"2012"
"Simulation-based analysis of integrated production and jobsite logistics in mechanized tunneling";"16971590097176688873";"2016"
"Using SysML to teach Systems Engineering skills";"9222795746501279389";"2016"
"Identification of Fungicide Targets in Pathogenic Fungi";"5424344637444032580";"2018"
"Co-modelling and co-simulation in embedded systems design";"15862583977598175685";"2014"
"Thresholded Power Law Size Distributions of Instabilities in Astrophysics";"6215334090150884346";"2015"
"Language and code generator composition for model-driven engineering of robotics component & connector systems";"14886105400268672253";"2015"
"Correlated evolution of allometry and sexual dimorphism across higher taxa";"7294705859420396052";"2013"
" Towards an architecture-centric approach dedicated to model-based virtual integration for embedded software systems";"9067522708052795682";"2014"
"A logical approach to systems engineering artifacts and traceability: From requirements to functional and architectural views";"2170290584981006491";"2013"
"A model-driven approach on object-oriented PLC programming for manufacturing systems with regard to usability";"5360101669132787248";"2015"
" A COMPARATIVE VIEW TO MODEL-BASED SYSTEMS ENGINEERING TECHNIQUE IN SPACE AND AUTOMOTIVE DEVELOPMENT";"1767042248584741390";"2016"
"Maintaining consistency between system architecture and dynamic system models with SysML4Modelica";"4149618166895633479";"2012"
"4.3. 3 Integrated Toolset and Workflow for Tradespace Analytics in Systems Engineering";"13367686112627935559";"2014"
"A model-based architecture approach to ship design linking capability needs to system solutions";"12070897270623108752";"2012"
"Implementing the decoy state protocol in a practically oriented Quantum Key Distribution system-level model";"10364935266961617733";"2016"
"Method for deriving functional architectures from use cases";"16639810027825102614";"2014"
"Méthodologie pour les études d'automatisation et la génération automatique de programmes Automates Programmables Industrielssûrs de fonctionnement …";"8216082631655916191";"2014"
"Multi-method modeling and simulation of a face detection robotic system";"1716703493918522230";"2016"
"Overcoming drug resistance through in silico prediction";"1799908046467772516";"2014"
" Slovenian Evaluation Society, Working paper, vol. 7, no. 2 (ver. 2, July 2015), 65 pp.";"7646914842738955377";""
" MALAYSIAN STOCK CORRELATION NETWORKS: BULL MARKET AND BEAR MARKET BEHAVIORS";"15950861028804223406";""
"Attractor Structures of Signaling Networks: Consequences of Different Conformational Barcode Dynamics and Their Relations to Network‐Based Drug Design";"12201139742701765081";"2014"
"A perspective on implementing a quantitative systems pharmacology platform for drug discovery and the advancement of personalized medicine";"1864725103255761207";"2016"
"A mechatronic design infrastructure integrating heterogeneous models";"9122585022072518209";"2011"
" Synergistic synthetic biology: units in concert";"1622325518030763140";"2013"
" Mapping institutions and actors in global climate governance: A network approach";"6019500031221110288";"2014"
"Role of unified modelling language in software development in Greece–results from an exploratory study";"1036696484955736277";"2013"
"Elicitation of operational requirements in ATC activities automation process: the TWR case";"13518803376460562135";"2013"
"REUBI: A requirements engineering method for ubiquitous systems";"3234440299986069256";"2013"
"Formal Compositional Semantics for Yakindu Statecharts";"5631701179816909360";"2017"
"微博中的信息传播: 媒体效应与社交影响";"8608068495902096295";"2014"
"Knowledge transfer in robot manipulation tasks";"5253459471561736944";"2014"
"Presence-awareness: A conceptual model-based systems biology approach";"13139626471062667886";"2014"
" A Framework for Design Support Development based on the integrated Product Engineering Model iPeM";"8790973553111867677";"2014"
"Model-merged development for analysis and design of dependable software systems";"8398717991061509487";"2013"
"A complex network perspective for characterizing urban travel demand patterns: graph theoretical analysis of large-scale origin–destination demand networks";"6525431797513174596";"2017"
"Regulation von zellulären Proteinnetzwerken nach Stresssignalen";"11426575660630564061";"2017"
"An Optimal Power-Law for Synchrony and Lognormally Synaptic Weighted Hub Networks";"14411500030506393777";"2013"
"Simulation model generation of discrete event logistics systems (dels) using software design patterns";"11574883180270720084";"2014"
"Estudo da atuação de substâncias de abuso durante o desenvolvimento embrionário por meio da químio-biologia de sistemas";"3378282225992338160";"2013"
"Modelagem e análise de mecanismos de tratamento de interrupções em infraestruturas computacionais dos sistemas distribuídos";"4660154095157717756";"2014"
"Statistical scaling of geometric characteristics in millimeter scale natural porous media";"12284931082924046864";"2014"
" A matrix-based framework to support dynamic Modeling of sociotechnical systems";"11168242823133907252";"2015"
"The smallest possible interaction radius for synchronization of self-propelled particles";"5479795191089047318";"2014"
"Early power-aware Design Space Exploration for embedded systems: MPEG-2 case study";"6488456695323556631";"2014"
"Semantically‐enabled Model‐based Systems Engineering of Safety‐critical Network of Systems";"16850438764551246584";"2017"
"Modeling the CBTC railway system with ScOLA";"5338867985009131565";"2015"
"Management of Emergency Situations: Architecture and Engineering of Systems of Systems";"3788334689050877900";"2011"
"Characterizing the heterogeneity of the OpenStreetMap data and community";"14637129725817823227";"2015"
"Extracting finite state models from i* models";"11533219843675490145";"2016"
"Process and event modelling for conceptual design";"6525415465003880535";"2011"
"Cyber-physical system failure analysis based on Complex Network theory";"2267846745609051109";"2017"
" Using graph rewriting methods for the semi-automatic generation of parametric infrastructure models";"3111320021026711477";"2017"
"The complexity in the study of spatial networks: an epistemological approach";"9198622648713545854";"2018"
"Hydraulic geometry of natural rivers: A review and future directions";"8897209477075988198";"2015"
" Simulation orientée utilisateur des Systèmes d'Information des Smart Grids";"5330844720426121080";"2012"
"Possibilities and challenges of an integrated development using a combined SysML-model and corresponding domain specific models";"8082539025464622556";"2013"
"Combining SysML and Marte/CCSL to model complex electronic systems";"5753370975181349277";"2016"
" powerlaw: a Python package for analysis of heavy-tailed distributions";"17859247787761747072";"2014"
"Engineering model transformations with transML";"9268690034857530785";"2013"
"Exact eigenvalue spectrum of a class of fractal scale-free networks";"17005436761534997656";"2012"
"Extending engineering data model for web-based fuzzy information modeling";"10255938586247566870";"2013"
"Smarter products user-centered systems engineering";"2086171145276373982";"2011"
"On the Use of SysML Models in the Construction of the Design Process for Safety-Critical Systems";"587020647892265593";"2013"
"Algorithms and architectures for control and diagnosis of flight critical systems";"1068711920462481234";"2015"
" Security and compliance testing strategies for cloud computing";"16812338714271444637";""
"Hybridsim: A modeling and co-simulation toolchain for cyber-physical systems";"12478193804006006664";"2013"
"Managing design changes using safety-guided design for a safety critical automotive system";"12229414511686081096";"2015"
"基于 SASimulator 的流程建模与仿真";"13265609876236894579";"2014"
"模块分析法: 解密复杂疾病和药物作用机制的新策略";"8454731716446389182";"2015"
"A methodology for the model-based development of mechanical systems: application to the CSeries side stick controller";"6395187556766249922";"2012"
"Spatial and temporal patterns of geo-tagged tweets";"9020429907222810836";"2014"
"A SysML-based methodology for manufacturing machinery modeling and design";"10033178005817027886";"2011"
"Foundations and techniques for software reconfigurability";"17097795129122114373";"2013"
" High Performance Computer Applications: 6th International Conference, ISUM 2015, Mexico City, Mexico, March 9-13, 2015, Revised Selected Papers";"14439511268798653352";"2016"
"Agentenbasierte Koordination und Überwachung des Designs mechatronischer Systeme";"17738286208074963324";"2013"
"An Object-Oriented Modeling Approach to Virtual Prototyping of Marine Operation Systems Based on Functional Mock-Up Interface Co-Simulation";"7918887454892542422";"2018"
"Computational framework for parametric modeling and architecture-energy assessment of building floorplans";"10585892215853097978";"2015"
"Model Transformation: Concept, Current Trends and Challenges";"11888757327980759954";"2015"
" Bjorn Cole Mission Systems Concepts Section Jet Propulsion Laboratory, California Institute of Technology 4800 Oak Grove Dr. Pasadena, CA 91109-8099";"7860613953310825602";""
"Communication in multidisciplinary systems architecting";"14905298809411737338";"2014"
"Renormalized entropy for one dimensional discrete maps: periodic and quasi-periodic route to chaos and their robustness";"10951276983080937392";"2013"
"A benchmark test suite for dynamic evolutionary multiobjective optimization";"8953181793125949174";"2017"
" Requirements engineering methods for an Internet of Things application: fall-detection for ambient assisted living";"14760253423940530443";""
"Model-driven development of smart grid services using SoaML";"14972220403316184278";"2014"
"Conceptual design of object-oriented databases for fuzzy engineering information modeling";"1790657788608455340";"2013"
" Handbuch Industrie 4.0 Bd. 2: Automatisierung";"10347233825577762824";"2016"
"The semantics of the modular architecture of protein structures";"11433544414174705674";"2016"
"Applying model based systems engineering to NASA's space communications networks";"14058648886684061598";"2013"
"Global Governance of Resources and Implications for Resource Efficiency in Europe";"15951769205081919640";"2018"
"Mining real-world networks in systems biology and economics";"5477277810214137881";"2014"
" Design, specification, and synthesis of aircraft electric power systems control logic";"10565417073587306503";"2013"
"Network and systems biology: essential steps in virtualising drug discovery and development";"8872362189284134060";"2015"
"Towards medical device certification: A colored Petri Nets model of a surface electrocardiography device";"6158441451566943695";"2014"
"Drug-domain interaction networks in myocardial infarction";"15428599969887630534";"2013"
"Power and energy management: a user-centered system-of-systems engineering approach";"7848205593301138466";"2013"
" Allosteric conformational barcodes direct signaling in the cell";"2796904112853860008";"2013"
"Towards model-driven engineering for mixed-criticality systems: multiPARTES approach";"12713972562448551577";"2013"
"交互驱动下的体系结构设计开发过程研究";"4157689503204004432";"2016"
"Capturing simulation tool and application domain knowledge for automating simulation model creation";"16983618385814870125";"2015"
"Design and implementation of a RoBO-2L MATLAB toolbox for a motion control of a robotic manipulator";"3218739271554211188";"2016"
"A fractal perspective on scale in geography";"6133662251728745397";"2016"
"Human mobility in space from three modes of public transportation";"18291045087222481815";"2017"
" Biases of network drug–target interaction data";"10376344950963064131";""
"Requirement engineering practice research framework for the public service organisation";"1388445568485682237";"2011"
"A meta-model to support the integration of dependability concerns into systems engineering processes: An example from power production";"6672567168240012832";"2016"
"Proving Global Properties with the Aid of the SIMULINK DESIGN VERIFIER Proof Tool";"1429072254044962204";"2013"
"A SysML-based approach to traceability management and design slicing in support of safety certification: Framework, tool support, and case studies";"10899376682227361438";"2012"
"Multi-view modeling in SysML: thematic structuring for multiple thematic views";"18382521974752839715";"2014"
" Tracking a single pigeon using a shadowing filter algorithm";"16165010600516767711";"2017"
"Dynamics of a Complex Multilayer Polymer Network: Mechanical Relaxation and Energy Transfer";"10802961821024726977";"2018"
" A systems engineering approach for realizing sustainability in infrastructure projects";"6897469246518515487";"2017"
"Extending the human spatiotemporal comfort zone with CAVERN-Computer-based Augmented Virtual Environment for Realizing Nature";"17728003246785363129";"2012"
"A Network Theory Approach to the Study of International Commodity Markets";"12275858871081920622";"2016"
" 飞机研制过程中仿真生命周期管理的研究";"13451092735269994686";"2015"
" Towards Model Re-usability for the development of telescope control systems";"17745509321756601196";"2009"
" Modeling SystemVerilog Assertions using SysML and CCSL";"3580213910863395497";"2015"
"Building demand-side control using thermal energy storage under uncertainty: an adaptive Multiple Model-based Predictive Control (MMPC) approach";"4525506937128770425";"2013"
"The efficiency of products classification methods and classification criteria";"16183113096981632421";"2018"
"Inferring Geographical Partitions by Exploiting User Mobility in Urban Area";"12530057346008262480";"2014"
"Kollaborative Produktionssystemplanung unter Verwendung eines modellbasierten, PLM-gestützten Entwicklungsprozesses";"5515395471953413531";"2018"
" Mining the modular structure of protein interaction networks at different resolution levels";"10753445491570141128";""
"10 years later: revisiting priorities for science and society a decade after the Millennium Ecosystem Assessment";"100595079540008385";"2015"
"Using SysML for verification and validation planning on the Large Synoptic Survey Telescope (LSST)";"4733939635251659070";"2014"
" Evaluating the system of systems requirements allocation process";"2729451921767772893";"2013"
" New Foundation for Representation in Cognitive and Brain Science";"14462113771071948406";"2016"
"Time-varying Volatility and the Power Law Distribution of Stock Returns";"8139154755475207405";"2016"
"An approach combining sysml and modelica for modelling and validate wireless sensor networks";"8231446687627046003";"2013"
"A Language for Designing Process Maps";"13118980872805699796";"2016"
"An architecture-led safety analysis method";"14814349557227822951";"2016"
"10.5. 1 An MBSE Case Study and Research Challenges";"7945417462173585678";"2012"
"PRELIMINARY REPORT: A Proposed Model Based Systems Engineering Approach to a Virtual Vehicle Architecture Model (V2AM) for Live-Virtual Testing and …";"7661486129934778412";"2014"
"Descriptive and injunctive network norms associated with nonmedical use of prescription drugs among homeless youth";"17094137943405123248";"2017"
"City-size or rank-size distribution? An empirical analysis on Greek urban populations";"11508076901451087317";"2016"
"The Impact of Message Replication on the Performance of Opportunistic Networks for Sensed Data Collection";"4588254503874798816";"2017"
" Optimierung des Produktentwicklungsprozesses durch CAD-CAM-Integration im Kontext der additiven Fertigung";"14345209831080979808";"2015"
" Interactive Granular Computations in Networks and Systems Engineering: A Practical Perspective";"3094309745310588807";"2017"
"The adaptation of test-driven software processes to industrial automation engineering";"13554846177577867919";"2010"
"Architectural modelling of an energy management control system using the SysML";"13480975720685465551";"2011"
"Biomedical signal acquisition systems: Towards a hybrid methodology for certification-based development";"6212878570459843975";"2014"
" Novel distributed algorithms for power systems operations";"7245525800280125347";"2013"
"A systems engineering approach to the application of multidisciplinary design, analysis and optimization (MDAO) for efficient supersonic air-vehicle exploration …";"17269096817462588369";"2012"
" Interactive simulation of sysml models using modelica";"8929350219754243689";""
"Method and device for the quality analysis of system models";"11754909524499487679";"2015"
"Model-based documentation";"15147762025227349597";"2017"
" SYSKIT 2.0-VERMITTLUNG VON SYSML IN DER UNIVERSITÄREN AUSBILDUNG VON INGENIEUREN";"9212906402446175750";""
"Modeling and optimizing space networks for improved communication capacity";"13563205010193880775";"2013"
" The potential of translational bioinformatics approaches for pharmacology research";"14326370099393089369";"2015"
"Reversing structural balance in signed networks";"9895015334447803819";"2018"
"Fitting long‐tailed distribution to empirical data";"4584334561554912660";"2017"
"Incremental consistency checking in delta-oriented uml-models for automation systems";"9756909447269794083";"2016"
"Should I Stay or Should I Go? On Forces that Drive and Prevent MBSE Adoption in the Embedded Systems Industry";"13808179553404172912";"2017"
" North Korea Green Diplomacy";"3456969917320119760";"2016"
" Systematic investigation of transcription factors critical in the protection against cerebral ischemia by Danhong injection";"17285463149091050783";"2016"
" Physische Architekturen variantengerecht aus Funktionalen Architekturen für Systeme (FAS) spezifizieren";"1779800759954646674";"2016"
" Model-based gearbox synthesis";"3257080587267331000";"2014"
"SysML to NuSMV model transformation via object-orientation";"4939396006401584188";"2016"
" How requirements development could support design of effective and resource-efficient offerings";"7192598547172381996";"2017"
"An approach to integrate inter-dependent simulations using HLA with applications to sustainable urban development";"3982912448397528515";"2016"
"Mobile apps development: A framework for technology decision making";"12682386349493734070";"2012"
"Traceability of Concerns and Observer-Based Verification for Railway Safety-Critical Software";"14396190121530758552";"2015"
"Compatibility and coalition formation: Towards the vision of an automatic synthesis of manufacturing system designs";"16726362994673015803";"2014"
"Special Operations Forces: A Global Immune System?";"14162743373628761274";"2016"
" Lessons learned from the systems engineering microcosm sandpit";"15877358853288102844";"2009"
"Vers un langage de haut niveau pour une ingénierie des exigences agile dans le domaine des systèmes embarqués avioniques";"13674218374200815222";"2017"
"Modélisation des dépendances fonctionnelles pour l'analyse des risques de niveau avion";"719505449036184754";"2013"
"Early integration of safety to the mechatronic system design process by the functional failure identification and propagation framework";"9555806515979757305";"2012"
"Beitrag zur gewichtsoptimierten Entwicklung mechatronischer Produkte";"16903952094199972619";"2016"
"An overview of modeling and simulation using content analysis";"57277603189129472";"2015"
" Seismicity accompanying the 2014 Bárðarbunga-Holuhraun intrusion and the co-and post-eruptive activity";"15661401078903620164";"2014"
"Experimental dissolution of dolomite by CO2-charged brine at 100 C and 150 bar: Evolution of porosity, permeability, and reactive surface area";"16824399787361808090";"2014"
" Dissertation, Kai Husmann";"10927263407437662360";""
"Model-based development of multifunctional fuel cell systems for More-Electric-Aircraft";"14898613250305522137";"2013"
"Application of an Enterprise Modelling approach to deploy Systems Engineering processes in large organizations";"17040057093265635768";"2012"
"Coping with variability in model-based systems engineering: An experience in green energy";"7969209212978102446";"2010"
"Causal network discovery by iterative conditioning: comparison of algorithms";"14814292861839492563";"2018"
"A Systematic Approach for Developing Decision Aids: From Cognitive Work Analysis to Prototype Design and Development";"2762522827516878671";"2016"
"Development of an automated MBT toolchain from UML/SysML models";"7521751877687759664";"2011"
"Wieloagentowy system nawigacji robotów usługowych wspomagany chmurą obliczeniową";"9032250117908071353";"2016"
"Process Modelling Approach for the Liquid-Sensing Enterprise";"13937864725831588737";"2016"
" Model-Based Systems Engineering Application to Analyze the Ground Vehicle and Robotics Sustainment Support Strategy";"4149011013140504915";"2017"
"Complex product architecture analysis using an integrated approach";"10110861461624316945";"2014"
" Architecture-centric design: modeling and applications to control architecture generation";"11588216414616171208";"2011"
" Model Verification & Validation and Model Based Systems Engineering: towards executable DSML";"10434184464330514955";""
" 一种基于 T-分布随机近邻嵌入的聚类集成方法";"6189798479449069208";"2018"
"SOS for SoS: A new paradigm for system of systems modeling";"773244735092758964";"2014"
"Model-based development of products, processes and production resources";"16913961432100663915";"2015"
"Modeling for safety in a synthesis-centric systems engineering framework";"5014066216022636848";"2012"
"A data-centric executable modeling approach for system-of-systems architecture";"12500072525176110132";"2012"
"Model-Driven system development for distributed fuel management in avionics";"360522585574066699";"2013"
"Towards a Theory of Brain Structure and Function";"8067644098888762584";"2014"
"Integrated model-based systems engineering (MBSE) applied to the Simulation of a CubeSat mission";"8668326401015364732";"2014"
"A new method for predicting essential proteins based on topology potential";"5878617247882610897";"2013"
